"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14566-14498","PG","Kyrie","Irving","25.8","19","6600","SA@CLE","CLE","SA","","","",""
"14566-9575","PG","Mike","Conley","28.9","41","6600","SAC@MEM","MEM","SAC","","","",""
"14566-9666","PF","Thaddeus","Young","30.2","47","6400","BKN@NO","BKN","NO","","","",""
"14566-9772","PF","Ryan","Anderson","26.7","43","6200","BKN@NO","NO","BKN","","","",""
"14566-17333","SG","Will","Barton","27.6","47","6200","DEN@IND","DEN","IND","","","",""
"14566-14521","PF","Kenneth","Faried","26.4","40","6200","DEN@IND","DEN","IND","","","",""
"14566-15595","SG","Brad","Beal","27.8","23","6100","WAS@HOU","WAS","HOU","","","",""
"14566-9579","PF","Zach","Randolph","25.7","42","5800","SAC@MEM","MEM","SAC","","","",""
"14566-9710","C","Tim","Duncan","25.1","37","5800","SA@CLE","SA","CLE","O","Knee","",""
"14566-9538","SF","Trevor","Ariza","23.5","48","5700","WAS@HOU","HOU","WAS","","","",""
"14566-15628","SF","Otto","Porter","24.8","37","5700","WAS@HOU","WAS","HOU","GTD","Hip","",""
"14566-9703","PG","George","Hill","23.9","39","5700","DEN@IND","IND","DEN","","","",""
"14566-9702","PG","Tony","Parker","23.8","42","5600","SA@CLE","SA","CLE","","","",""
"14566-55062","C","Nikola","Jokic","20.1","45","5400","DEN@IND","DEN","IND","","","",""
"14566-63124","PG","Emmanuel","Mudiay","23.1","33","5200","DEN@IND","DEN","IND","","","",""
"14566-9506","SG","J.R.","Smith","20.3","41","5200","SA@CLE","CLE","SA","","","",""
"14566-9648","SF","Jeff","Green","20.3","47","5200","SAC@MEM","MEM","SAC","","","",""
"14566-9447","SG","Joe","Johnson","21.4","47","5200","BKN@NO","BKN","NO","","","",""
"14566-9583","PG","Mario","Chalmers","20.6","38","5100","SAC@MEM","MEM","SAC","","","",""
"14566-58253","PF","Myles","Turner","17.2","24","5100","DEN@IND","IND","DEN","","","",""
"14566-9960","SF","Omri","Casspi","22.7","41","5100","SAC@MEM","SAC","MEM","","","",""
"14566-9556","SG","Eric","Gordon","22.4","41","5000","BKN@NO","NO","BKN","O","Finger","",""
"14566-9657","SF","Matt","Barnes","20.2","44","5000","SAC@MEM","MEM","SAC","","","",""
"14566-9953","C","Ian","Mahinmi","21.8","41","5000","DEN@IND","IND","DEN","","","",""
"14566-9652","PG","Jameer","Nelson","19.1","37","4900","DEN@IND","DEN","IND","","","",""
"14566-14527","PG","Norris","Cole","17.4","28","4700","BKN@NO","NO","BKN","","","",""
"14566-9458","SG","Tony","Allen","16.8","40","4700","SAC@MEM","MEM","SAC","","","",""
"14566-11074","SG","Garrett","Temple","16","42","4600","WAS@HOU","WAS","HOU","","","",""
"14566-24544","SG","Gary","Harris","18.4","41","4600","DEN@IND","DEN","IND","","","",""
"14566-55059","PF","Clint","Capela","20.2","48","4600","WAS@HOU","HOU","WAS","","","",""
"14566-9704","SG","Manu","Ginobili","19.7","40","4600","SA@CLE","SA","CLE","","","",""
"14566-9512","PF","Nene","Hilario","18.3","23","4500","WAS@HOU","WAS","HOU","","","",""
"14566-14501","PF","Tristan","Thompson","20.9","45","4500","SA@CLE","CLE","SA","","","",""
"14566-9624","PG","Darren","Collison","21.4","41","4500","SAC@MEM","SAC","MEM","","","",""
"14566-12832","PG","Donald","Sloan","14.2","27","4400","BKN@NO","BKN","NO","","","",""
"14566-12474","PG","Patrick","Beverley","18.2","38","4400","WAS@HOU","HOU","WAS","","","",""
"14566-9677","PF","Jared","Dudley","17.3","43","4400","WAS@HOU","WAS","HOU","","","",""
"14566-23823","PF","Willie","Cauley-Stein","16.4","32","4300","SAC@MEM","SAC","MEM","","","",""
"14566-9629","PF","David","West","15.4","45","4300","SA@CLE","SA","CLE","","","",""
"14566-20064","PG","Matthew","Dellavedova","18.7","44","4200","SA@CLE","CLE","SA","","","",""
"14566-15757","PF","Terrence","Jones","18","43","4200","WAS@HOU","HOU","WAS","","","",""
"14566-9514","SG","Rodney","Stuckey","18.3","33","4200","DEN@IND","IND","DEN","O","Ankle","",""
"14566-9758","SG","Danny","Green","16.3","46","4200","SA@CLE","SA","CLE","","","",""
"14566-15834","PG","Shane","Larkin","16","43","4200","BKN@NO","BKN","NO","","","",""
"14566-9605","PG","Ramon","Sessions","17.6","44","4200","WAS@HOU","WAS","HOU","","","",""
"14566-11104","SF","Alonzo","Gee","11.2","45","4100","BKN@NO","NO","BKN","","","",""
"14566-9449","PF","Josh","Smith","20.5","5","4100","WAS@HOU","HOU","WAS","","","",""
"14566-9752","C","Jordan","Hill","19.8","42","4000","DEN@IND","IND","DEN","","","",""
"14566-9615","SG","Courtney","Lee","17.1","45","4000","SAC@MEM","MEM","SAC","","","",""
"14566-42148","SF","Rondae","Hollis-Jefferson","17.2","19","4000","BKN@NO","BKN","NO","O","Ankle","",""
"14566-9725","SF","C.J.","Miles","19.8","41","4000","DEN@IND","IND","DEN","","","",""
"14566-63826","C","Boban","Marjanovic","11.7","28","3900","SA@CLE","SA","CLE","","","",""
"14566-9580","PF","Darrell","Arthur","15.9","44","3900","DEN@IND","DEN","IND","","","",""
"14566-15727","SG","Ben","McLemore","12.6","46","3900","SAC@MEM","SAC","MEM","","","",""
"14566-14519","PF","Donatas","Motiejunas","9","14","3800","WAS@HOU","HOU","WAS","O","Back","",""
"14566-12423","C","Omer","Asik","11.2","38","3800","BKN@NO","NO","BKN","","","",""
"14566-9491","PF","J.J.","Hickson","15.4","19","3700","DEN@IND","DEN","IND","","","",""
"14566-14549","PF","Lavoy","Allen","14.6","45","3700","DEN@IND","IND","DEN","","","",""
"14566-9751","PG","Toney","Douglas","12.3","24","3700","BKN@NO","NO","BKN","","","",""
"14566-14530","SF","Bojan","Bogdanovic","14.7","47","3700","BKN@NO","BKN","NO","","","",""
"14566-9956","SG","Wayne","Ellington","11.3","46","3700","BKN@NO","BKN","NO","","","",""
"14566-9935","C","Brandan","Wright","14.1","7","3700","SAC@MEM","MEM","SAC","O","Knee","",""
"14566-9720","C","Andrea","Bargnani","9.8","41","3700","BKN@NO","BKN","NO","","","",""
"14566-16026","SG","Markel","Brown","5.7","28","3600","BKN@NO","BKN","NO","","","",""
"14566-9606","SF","Corey","Brewer","13.8","49","3600","WAS@HOU","HOU","WAS","","","",""
"14566-55057","C","Jusuf","Nurkic","14.9","10","3600","DEN@IND","DEN","IND","","","",""
"14566-9964","PG","Ty","Lawson","15.1","42","3600","WAS@HOU","HOU","WAS","","","",""
"14566-12445","SG","Gary","Neal","14.9","35","3600","WAS@HOU","WAS","HOU","GTD","Leg","",""
"14566-9471","PF","Boris","Diaw","14.6","46","3600","SA@CLE","SA","CLE","","","",""
"14566-9706","SF","Richard","Jefferson","9.7","41","3600","SA@CLE","CLE","SA","","","",""
"14566-9496","PG","Jason","Terry","10.4","40","3500","WAS@HOU","HOU","WAS","","","",""
"14566-15782","PG","Russ","Smith","3.7","15","3500","SAC@MEM","MEM","SAC","","","",""
"14566-9501","PF","Kris","Humphries","13.1","27","3500","WAS@HOU","WAS","HOU","O","Knee","",""
"14566-9503","PF","Drew","Gooden","10.1","15","3500","WAS@HOU","WAS","HOU","","","",""
"14566-9490","C","Anderson","Varejao","6.9","27","3500","SA@CLE","CLE","SA","","","",""
"14566-15520","SG","Sean","Kilpatrick","5.4","7","3500","DEN@IND","DEN","IND","","","",""
"14566-9484","PG","Mo","Williams","16.6","29","3500","SA@CLE","CLE","SA","","","",""
"14566-9785","SF","James","Jones","5.7","35","3500","SA@CLE","CLE","SA","","","",""
"14566-20907","C","Shayne","Whittington","3.8","3","3500","DEN@IND","IND","DEN","","","",""
"14566-15532","SF","K.J.","McDaniels","3.2","15","3500","WAS@HOU","HOU","WAS","","","",""
"14566-9736","SF","Caron","Butler","5.5","9","3500","SAC@MEM","SAC","MEM","","","",""
"14566-9734","SF","Mike","Miller","4.6","35","3500","DEN@IND","DEN","IND","","","",""
"14566-16063","PF","Eric","Moreland","3.8","5","3500","SAC@MEM","SAC","MEM","O","Foot","",""
"14566-9733","SG","Randy","Foye","11.7","47","3500","DEN@IND","DEN","IND","","","",""
"14566-12364","SG","James","Anderson","4.5","25","3500","SAC@MEM","SAC","MEM","","","",""
"14566-9731","C","Kosta","Koufos","16.4","45","3500","SAC@MEM","SAC","MEM","","","",""
"14566-16059","SG","Jared","Cunningham","4.9","36","3500","SA@CLE","CLE","SA","","","",""
"14566-12360","SG","Elliot","Williams","3.6","5","3500","SAC@MEM","MEM","SAC","","","",""
"14566-18352","PG","Ray","McCallum","6.5","20","3500","SA@CLE","SA","CLE","","","",""
"14566-34615","PF","Willie","Reed","8.6","26","3500","BKN@NO","BKN","NO","","","",""
"14566-21665","SG","Alan","Anderson","0","0","3500","WAS@HOU","WAS","HOU","O","Ankle","",""
"14566-9559","SF","Rasual","Butler","6.6","30","3500","SA@CLE","SA","CLE","","","",""
"14566-14515","SG","Iman","Shumpert","14","23","3500","SA@CLE","CLE","SA","","","",""
"14566-12349","SF","Luke","Babbitt","7.3","22","3500","BKN@NO","NO","BKN","","","",""
"14566-9804","C","Alexis","Ajinca","11.3","35","3500","BKN@NO","NO","BKN","","","",""
"14566-15583","SG","Seth","Curry","6","23","3500","SAC@MEM","SAC","MEM","","","",""
"14566-16375","SG","Jarell","Eddie","6.1","11","3500","WAS@HOU","WAS","HOU","","","",""
"14566-16629","SG","Bryce","Jones","8.1","4","3500","BKN@NO","NO","BKN","","","",""
"14566-15417","SG","Solomon","Hill","7.3","24","3500","DEN@IND","IND","DEN","","","",""
"14566-18828","SG","Joseph","Young","7.6","21","3500","DEN@IND","IND","DEN","","","",""
"14566-18821","SG","Jonathon","Simmons","9.6","32","3500","SA@CLE","SA","CLE","","","",""
"14566-23800","SF","Glenn","Robinson III","7.3","31","3500","DEN@IND","IND","DEN","","","",""
"14566-23776","PF","Montrezl","Harrell","6.6","25","3500","WAS@HOU","HOU","WAS","","","",""
"14566-15405","PF","JaMychal","Green","11","46","3500","SAC@MEM","MEM","SAC","","","",""
"14566-17491","SF","James","Ennis","4.3","7","3500","SAC@MEM","MEM","SAC","","","",""
"14566-9611","PF","Ryan","Hollins","8.5","8","3500","SAC@MEM","MEM","SAC","","","",""
"14566-9654","SF","Vince","Carter","7.5","29","3500","SAC@MEM","MEM","SAC","","","",""
"14566-40819","PF","Jarell","Martin","1","2","3500","SAC@MEM","MEM","SAC","","","",""
"14566-16443","PF","Duje","Dukan","0","0","3500","SAC@MEM","SAC","MEM","O","Leg","",""
"14566-9952","C","DeJuan","Blair","5.6","26","3500","WAS@HOU","WAS","HOU","","","",""
"14566-9955","SG","Marcus","Thornton","16","42","3500","WAS@HOU","HOU","WAS","","","",""
"14566-16202","PF","Rakeem","Christmas","0","0","3500","DEN@IND","IND","DEN","","","",""
"14566-15469","PF","Quincy","Acy","8.8","24","3500","SAC@MEM","SAC","MEM","","","",""
"14566-23716","SF","Kyle","Anderson","9.1","43","3500","SA@CLE","SA","CLE","","","",""
"14566-58153","SF","Kelly","Oubre","8.3","37","3500","WAS@HOU","WAS","HOU","","","",""
"14566-23715","SG","Jordan","Adams","9","2","3500","SAC@MEM","MEM","SAC","O","Knee","",""
"14566-15730","PF","Thomas","Robinson","8.7","41","3500","BKN@NO","BKN","NO","","","",""
"14566-12424","C","Timofey","Mozgov","13.4","42","3500","SA@CLE","CLE","SA","","","",""
"14566-9715","SG","Marco","Belinelli","15.6","46","3500","SAC@MEM","SAC","MEM","GTD","Illness","",""
"14566-40202","SF","Sergey","Karasev","2.4","22","3500","BKN@NO","BKN","NO","","","",""
"14566-23282","SF","Sam","Dekker","1.1","3","3500","WAS@HOU","HOU","WAS","O","Back","",""
"14566-9939","PG","Patrick","Mills","14.5","46","3500","SA@CLE","SA","CLE","","","",""
"14566-66520","C","Sasha","Kaun","2.8","9","3500","SA@CLE","CLE","SA","","","",""
"14566-40209","C","Joffrey","Lauvergne","16.6","26","3500","DEN@IND","DEN","IND","GTD","Toe","",""
"14566-9463","C","Kendrick","Perkins","5.3","10","3500","BKN@NO","NO","BKN","","","",""
"14566-9942","SF","Chase","Budinger","9.9","40","3500","DEN@IND","IND","DEN","","","",""
"14566-9940","PF","Dante","Cunningham","10.3","43","3500","BKN@NO","NO","BKN","","","",""
"14566-9709","C","Matt","Bonner","4.2","18","3500","SA@CLE","SA","CLE","","","",""
